adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,"{'id': 86055, 'name': 'Men In Black Collection', 'poster_path': '/rWcgZaoJ0nxTFRn0H6w9bdtoDUI.jpg', 'backdrop_path': '/xKz6YaOvmnIJQ3MYIpnaa7FBaAB.jpg'}",225000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.sonypictures.com/movies/meninblack3/,41154,tt1409024,en,Men in Black 3,"Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind.",10.684385,/l9hrvXyGq19f6jPRZhSVRibTMwW.jpg,"[{'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Media Magik Entertainment', 'id': 5627}, {'name': 'Imagenation Abu Dhabi FZ', 'id': 6736}, {'name': 'Hemisphere Media Capital', 'id': 9169}, {'name': 'Parkes/MacDonald Productions', 'id': 11084}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",23-05-2012,624026776,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They are back... in time.,Men in Black 3,FALSE,6.3,4228
FALSE,"{'id': 393379, 'name': 'The Huntsman Collection', 'poster_path': '/qQ3vWrNroNSJyPGRjsrgzNghTux.jpg', 'backdrop_path': '/xZWmMCp9DwKlcu2yEzVFN7ggpGu.jpg'}",170000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",http://www.snowwhiteandthehuntsman.com/,58595,tt1735898,en,Snow White and the Huntsman,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",18.751554,/40iabcM7KQLJzmO8yGm8AvUbxZR.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Roth Films', 'id': 16314}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",30-05-2012,396600000,127,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Fairytale is Over,Snow White and the Huntsman,FALSE,5.8,3183
FALSE,"{'id': 135416, 'name': 'Prometheus Collection', 'poster_path': '/gMjiXB5dhV8nN77xXnhTIhARE7a.jpg', 'backdrop_path': '/cK83Pq8SJoeSTnLJucr8IWn35KF.jpg'}",130000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]",http://www.projectprometheus.com/,70981,tt1446714,en,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",16.624854,/ng8ALjSDhUmwLl7vtjUWIZNQSlt.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Scott Free Productions', 'id': 1645}, {'name': 'Brandywine Productions', 'id': 19747}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",30-05-2012,403170142,124,"[{'iso_639_1': 'gd', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The Search for Our Beginning Could Lead to Our End.,Prometheus,FALSE,6.3,5152
FALSE,"{'id': 290933, 'name': 'Superman / Batman (Animated) Collection', 'poster_path': '/tDe32hLCHxIcGNEwmuL3u9doCqX.jpg', 'backdrop_path': '/leoLyMvUq2qExFZMtI8XAHNWQ94.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",http://www.warnervideo.com/supermanbatmandvd/,22855,tt1398941,en,Superman/Batman: Public Enemies,"United States President Lex Luthor uses the oncoming trajectory of a Kryptonite meteor to frame Superman and declare a $1 billion bounty on the heads of the Man of Steel and his ‘partner in crime’, Batman. Heroes and villains alike launch a relentless pursuit of Superman and Batman, who must unite—and recruit help—to try and stave off the action-packed onslaught, stop the meteor Luthors plot.",8.572867,/7eaHkUKAzfstt6XQCiXyuKiZUAw.jpg,"[{'name': 'DC Comics', 'id': 429}, {'name': 'Warner Premiere', 'id': 4811}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",29-09-2009,0,67,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No one is above the law.,Superman/Batman: Public Enemies,FALSE,6.7,158
FALSE,"{'id': 266672, 'name': 'Ted Collection', 'poster_path': '/uHKT9b6ptLpttGHlUF95sKQbtqF.jpg', 'backdrop_path': '/dGrNuWhapf8T0WH98xTC4LXgk1G.jpg'}",50000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",http://www.tedisreal.com/,72105,tt1637725,en,Ted,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",19.638605,/yLdP2vDa1BqxLSbikGypGtAEOGe.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Fuzzy Door Productions', 'id': 8789}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",29-06-2012,549368315,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Ted is coming.,Ted,FALSE,6.3,4811
FALSE,"{'id': 328247, 'name': 'Magic Mike Collection', 'poster_path': '/zBx8yCBeOXJpeuQuOJulMIy97fD.jpg', 'backdrop_path': '/pMsWqd89zwqjte70rPIXj52jc0X.jpg'}",7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",http://magicmikemovie.warnerbros.com,77930,tt1915581,en,Magic Mike,"Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money.",8.732425,/lEtUcdnGdtZzMUUMdrVVmJNIl6T.jpg,"[{'name': 'Extension 765', 'id': 8850}, {'name': 'Iron Horse Entertainment (II)', 'id': 34981}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",28-06-2012,167221571,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Work all day. Work it all night.,Magic Mike,FALSE,6.1,1062
FALSE,"{'id': 125574, 'name': 'The Amazing Spider-Man Collection', 'poster_path': '/moNJa86FgDYy8SWeDym2gnsLLMa.jpg', 'backdrop_path': '/aLrNTcLN2kDu9jAJ4tS5haiWGc6.jpg'}",215000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",http://www.theamazingspiderman.com,1930,tt0948470,en,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",31.102267,/eA2D86Y6VPWuUzZyatiLBwpTilQ.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Laura Ziskin Productions', 'id': 326}, {'name': 'Marvel Entertainment', 'id': 7505}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",27-06-2012,752215857,136,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The untold story begins.,The Amazing Spider-Man,FALSE,6.5,6734
FALSE,"{'id': 8354, 'name': 'Ice Age Collection', 'poster_path': '/stQoHvo0q6ZcEkji2Z1wlAxKnDq.jpg', 'backdrop_path': '/2Mb92Ssoe1eUecvrCe2pEvgAlmv.jpg'}",95000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",http://www.iceagemovies.com/films/ice-age-continental-drift,57800,tt1667889,en,Ice Age: Continental Drift,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",13.26958,/u30xsZd3mijrdBKA6CeDsozx48g.jpg,"[{'name': 'Blue Sky Studios', 'id': 9383}, {'name': 'Twentieth Century Fox Animation', 'id': 11749}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",26-06-2012,877244782,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift.",Ice Age: Continental Drift,FALSE,6.2,2731
FALSE,"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/6VcVl48kNKvdXOZfJPdarlUGOsk.jpg'}",200000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",http://www.skyfall-movie.com,37724,tt1074638,en,Skyfall,"When Bond's latest assignment goes gravely wrong and agents around the world are exposed, MI6 is attacked forcing M to relocate the agency. These events cause her authority and position to be challenged by Gareth Mallory, the new Chairman of the Intelligence and Security Committee. With MI6 now compromised from both inside and out, M is left with one ally she can trust: Bond. 007 takes to the shadows - aided only by field agent, Eve - following a trail to the mysterious Silva, whose lethal and hidden motives have yet to reveal themselves.",20.309585,/9qUcmHiPpfTJTacyZyxfGTnSz0V.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",25-10-2012,1108561013,143,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Think on your sins.,Skyfall,FALSE,6.9,7718
FALSE,"{'id': 104830, 'name': 'Piranha 3D Collection', 'poster_path': '/saX8LYerNYcbsEfjoq2s6jLUjJS.jpg', 'backdrop_path': '/aJ8YLbUYegsDrObrmfeoyZyR5yx.jpg'}",5000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",http://piranha-3d.com/,71668,tt1714203,en,Piranha 3DD,"After the events at Lake Victoria, the prehistoric school of blood-thirsty piranhas make their way into swimming pools, plumbing, and a newly opened water park.",5.615205,/xua3x47piJTIRCVtVGjzXPDrbsN.jpg,"[{'name': 'Dimension Films', 'id': 7405}, {'name': 'Mark Canton Productions', 'id': 11761}, {'name': 'Intellectual Properties Worldwide', 'id': 18524}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11-05-2012,8493728,83,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Twice the Teeth. Twice the Terror.,Piranha 3DD,FALSE,4.1,319
FALSE,"{'id': 105629, 'name': 'Paradise Lost Collection', 'poster_path': '/lj7rDHdscgcYjYOzGk2WchDcIjz.jpg', 'backdrop_path': '/vEejyJqJvi429uGJ7uMJ9Wr1N2V.jpg'}",0,"[{'id': 99, 'name': 'Documentary'}]",http://paradiselost3themovie.com/,83660,tt2028530,en,Paradise Lost 3: Purgatory,A further investigation into the arrest of three teenagers convicted of killing three young boys in Arkansas who spent nearly 20 years in prison before being released after new DNA evidence indicated they may be innocent.,2.84239,/6Ua4lnptrqRdcK9fz0T40A18Bv7.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10-10-2011,0,121,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The complete inside story of the West Memphis Three.,Paradise Lost 3: Purgatory,FALSE,7.6,44
FALSE,"{'id': 306031, 'name': 'Pitch Perfect Collection', 'poster_path': '/n1bCFVJeVxX1yCTnXy4OCRwynF1.jpg', 'backdrop_path': '/jolu4gMP6g2VmUZt099U6X6jNNJ.jpg'}",17000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",http://www.pitchperfectmovie.com/,114150,tt1981677,en,Pitch Perfect,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",11.03595,/cLUMPdwCV0Dxd3P1ZkCXe7bVImI.jpg,"[{'name': 'Brownstone Productions', 'id': 12365}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",28-09-2012,115350426,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Get pitch slapped.,Pitch Perfect,FALSE,7.3,2310
FALSE,"{'id': 17255, 'name': 'Resident Evil Collection', 'poster_path': '/bqnMPsZr9vhjJIwLxc3XzHkYORM.jpg', 'backdrop_path': '/8utTJ9WoQeYcZ0Ztciv6auqwLXl.jpg'}",65000000,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.residentevil-movie.com/site/,71679,tt1855325,en,Resident Evil: Retribution,"The Umbrella Corporation’s deadly T-virus continues to ravage the Earth, transforming the global population into legions of the flesh eating Undead. The human race’s last and only hope, Alice, awakens in the heart of Umbrella’s most clandestine operations facility and unveils more of her mysterious past as she delves further into the complex. Without a safe haven, Alice continues to hunt those responsible for the outbreak; a chase that takes her from Tokyo to New York, Washington, D.C. and Moscow, culminating in a mind-blowing revelation that will force her to rethink everything that she once thought to be true. Aided by new found allies and familiar friends, Alice must fight to survive long enough to escape a hostile world on the brink of oblivion. The countdown has begun.",0.948759,/qRhi9UDgfstP9aIJTCoO9u13Q7t.jpg,"[{'name': 'Davis-Films', 'id': 342}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",12-09-2012,240159255,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Ultimate Battle Begins,Resident Evil: Retribution,FALSE,5.6,1618
FALSE,"{'id': 158643, 'name': 'Laid to Rest Collection', 'poster_path': '/eTnthUmtYDu4zesAiV5IJ4DC7ho.jpg', 'backdrop_path': '/98ZbVFKJJyQ0UCRaUDtbUWx5Dx1.jpg'}",0,"[{'id': 27, 'name': 'Horror'}]",http://www.myspace.com/chromeskull,55723,tt1792799,en,ChromeSkull: Laid to Rest 2,"""ChromeSkull"" is the sequel to the 2009 horror hit ""Laid to Rest."" It brings back ChromeSkull, who barely escaped death in the first movie and is hell-bent on continuing where he left off... and forging a new path of terror and destruction.",2.651419,/3PsmhUxHmfXiNfRrdjZURuWkjch.jpg,"[{'name': 'Dry County Films', 'id': 3347}, {'name': 'Epic Pictures Group', 'id': 7662}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",20-09-2011,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil Is Only Skin Deep,ChromeSkull: Laid to Rest 2,FALSE,4.8,25
FALSE,"{'id': 207621, 'name': 'V/H/S Collection', 'poster_path': '/esfk62fcqTWqB90dAHaVMbDWmbM.jpg', 'backdrop_path': '/wSdVm0uxEvYlwMxOAhipUUzey4w.jpg'}",0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",http://www.magnetreleasing.com/vhs/,84348,tt2105044,en,V/H/S,"When a group of misfits is hired by an unknown third party to burglarize a desolate house and acquire a rare VHS tape, they discover more found footage than they bargained for.",7.820787,/yo49x6Jhr1ecCjy1ByFqwAbtARJ.jpg,"[{'name': 'The Collective', 'id': 15156}, {'name': 'Bloody Disgusting', 'id': 15157}, {'name': '8383 Productions', 'id': 15158}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",28-07-2012,100345,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This collection is killer.,V/H/S,FALSE,5.8,385
FALSE,"{'id': 113679, 'name': 'Design Trilogy', 'poster_path': '/5QFBsCS8xpZReVuabKN5k3nheWR.jpg', 'backdrop_path': None}",0,"[{'id': 99, 'name': 'Documentary'}]",http://urbanizedfilm.com/,77269,tt1701976,en,Urbanized,"A documentary about the design of cities, which looks at the issues and strategies behind urban design and features some of the world's foremost architects, planners, policymakers, builders, and thinkers.",1.259725,/2O4RPxiNmC21KB4uzXunKNC8TVS.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",09-09-2011,0,85,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,A documentary film by Gary Hustwit,Urbanized,FALSE,7.4,33
FALSE,"{'id': 185103, 'name': 'Hotel Transylvania Collection', 'poster_path': '/zRNpkbP9QpcV2wz9dFzCzdG9fSD.jpg', 'backdrop_path': '/arH2YrpG7EVMnA4JCtzAXt9wQQJ.jpg'}",85000000,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",http://www.welcometohotelt.com,76492,tt0837562,en,Hotel Transylvania,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teen-aged daughter.",16.231945,/qdLhiJcgO2cykA9hgzrPqHH8oK7.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Sony Pictures Animation', 'id': 2251}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",20-09-2012,358375603,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Where monsters go to get away from it all,Hotel Transylvania,FALSE,6.8,2622
FALSE,"{'id': 165778, 'name': 'We Are From The Future Collection', 'poster_path': '/leG3ZDOpJm3iexLQBjf2B8CiLI3.jpg', 'backdrop_path': None}",0,"[{'id': 10752, 'name': 'War'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",http://m-i-b.ru/,40709,tt1192431,ru,Мы из будущего,Four 21st century treasure seekers are transported back into the middle of a WWII battles in Soviet Union...,2.42363,/wa9CqycaqJhkMH2qzUwe5PeEumP.jpg,"[{'name': 'A-1 Kino Video', 'id': 20500}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",01-01-2008,0,116,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Back In Time,We Are From The Future,FALSE,6.1,30
FALSE,"{'id': 166381, 'name': 'Atlas Shrugged Collection', 'poster_path': '/3xlLe50hlVU1IxEwsFPps08kTzn.jpg', 'backdrop_path': '/bNBqsXH8JSK2zKrYOB217G6IhgE.jpg'}",0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",http://www.AtlasShruggedMovie.com,134371,tt1985017,en,Atlas Shrugged Part II,"The global economy is on the brink of collapse. Brilliant creators, from artists to industrialists, continue to mysteriously disappear. Unemployment has risen to 24%. Gas is now $42 per gallon.  Dagny Taggart, Vice President in Charge of Operations for Taggart Transcontinental, has discovered what may very well be the answer to the mounting energy crisis - found abandoned amongst ruins, a miraculous motor that could seemingly power the World.  But, the motor is dead... there is no one left to decipher its secret... and, someone is watching.  It’s a race against the clock to find the inventor and stop the destroyer before the motor of the World is stopped for good.  A motor that would power the World. A World whose motor would be stopped.  Who is John Galt?",2.833747,/k7sba0K004zxrlheAEbDFSPl7iO.jpg,"[{'name': 'Cinema Vehicle Services', 'id': 25673}, {'name': 'Atlas 2 Productions', 'id': 30033}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12-10-2012,0,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who is John Galt?,Atlas Shrugged Part II,FALSE,5.4,41
